,hour,date_hour_start,solar_electricity_generation_kwh,electricity_usage_kwh ,net_electricity,month
4860,12,2020-07-22 12:00:00,8.907,0.46499999999999997,8.442,7
4861,13,2020-07-22 13:00:00,8.031,0.0,8.031,7
4862,14,2020-07-22 14:00:00,4.26,0.46499999999999997,3.795,7
4863,15,2020-07-22 15:00:00,2.0759999999999996,0.44699999999999995,1.6289999999999996,7
4864,16,2020-07-22 16:00:00,1.3980000000000001,0.45899999999999996,0.9390000000000002,7
4865,17,2020-07-22 17:00:00,1.77,0.22199999999999998,1.548,7
4866,18,2020-07-22 18:00:00,0.336,1.4190000000000003,-1.0830000000000002,7
4867,19,2020-07-22 19:00:00,0.189,10.599600000000002,-10.410600000000002,7
4868,20,2020-07-22 20:00:00,0.024,3.5640000000000005,-3.5400000000000005,7
4869,21,2020-07-22 21:00:00,0.015,2.013,-1.998,7
4870,22,2020-07-22 22:00:00,0.0,1.0050000000000001,-1.0050000000000001,7
4871,23,2020-07-22 23:00:00,0.0,1.509,-1.509,7
4872,0,2020-07-23 00:00:00,0.0,0.38196179999999996,-0.38196179999999996,7
4873,1,2020-07-23 01:00:00,0.0,0.1119888,-0.1119888,7
4874,2,2020-07-23 02:00:00,0.0,0.1159884,-0.1159884,7
4875,3,2020-07-23 03:00:00,0.0,0.516,-0.516,7
4876,4,2020-07-23 04:00:00,0.006,0.198,-0.192,7
4877,5,2020-07-23 05:00:00,0.006,0.201,-0.195,7
4878,6,2020-07-23 06:00:00,0.786,0.34500000000000003,0.441,7
4879,7,2020-07-23 07:00:00,1.782,0.6930000000000001,1.089,7
4880,8,2020-07-23 08:00:00,2.208,0.237,1.971,7
4881,9,2020-07-23 09:00:00,1.83,0.28800000000000003,1.542,7
4882,10,2020-07-23 10:00:00,1.899,0.42299999999999993,1.476,7
4883,11,2020-07-23 11:00:00,2.295,0.507,1.7879999999999998,7
4884,12,2020-07-23 12:00:00,3.885,0.921,2.9639999999999995,7
4885,13,2020-07-23 13:00:00,3.243,0.777,2.4659999999999997,7
4886,14,2020-07-23 14:00:00,2.517,0.567,1.95,7
4887,15,2020-07-23 15:00:00,5.982,0.159,5.823,7
4888,16,2020-07-23 16:00:00,2.73,0.45599999999999996,2.274,7
4889,17,2020-07-23 17:00:00,1.182,1.281,-0.09899999999999998,7
4890,18,2020-07-23 18:00:00,0.771,29.733000000000004,-28.962000000000003,7
4891,19,2020-07-23 19:00:00,0.22799999999999998,2.0856,-1.8576,7
4892,20,2020-07-23 20:00:00,0.036000000000000004,1.1945999999999999,-1.1585999999999999,7
4893,21,2020-07-23 21:00:00,0.003,1.7489999999999999,-1.746,7
4894,22,2020-07-23 22:00:00,0.009000000000000001,1.605,-1.596,7
4895,23,2020-07-23 23:00:00,0.0,1.677,-1.677,7
4896,0,2020-07-24 00:00:00,0.0,0.7099289999999999,-0.7099289999999999,7
4897,1,2020-07-24 01:00:00,0.0,0.1279872,-0.1279872,7
4898,2,2020-07-24 02:00:00,0.0,0.12398759999999999,-0.12398759999999999,7
4899,3,2020-07-24 03:00:00,0.0,0.165,-0.165,7
4900,4,2020-07-24 04:00:00,0.0,0.5429999999999999,-0.5429999999999999,7
4901,5,2020-07-24 05:00:00,0.42599999999999993,0.22499999999999998,0.20099999999999996,7
4902,6,2020-07-24 06:00:00,0.405,0.21599999999999997,0.18900000000000006,7
4903,7,2020-07-24 07:00:00,1.314,1.488,-0.17399999999999993,7
4904,8,2020-07-24 08:00:00,0.9990000000000001,5.6339999999999995,-4.635,7
4905,9,2020-07-24 09:00:00,1.6680000000000001,5.676,-4.008,7
4906,10,2020-07-24 10:00:00,2.301,5.376,-3.075,7
4907,11,2020-07-24 11:00:00,1.056,1.2209999999999999,-0.1649999999999998,7
4908,12,2020-07-24 12:00:00,1.215,1.032,0.18300000000000005,7
4909,13,2020-07-24 13:00:00,6.063,0.0,6.063,7
4910,14,2020-07-24 14:00:00,5.601,0.8250000000000001,4.776,7
4911,15,2020-07-24 15:00:00,3.642,0.774,2.868,7
4912,16,2020-07-24 16:00:00,0.708,1.197,-0.4890000000000001,7
4913,17,2020-07-24 17:00:00,0.717,10.155,-9.437999999999999,7
4914,18,2020-07-24 18:00:00,0.24,5.4648,-5.2248,7
4915,19,2020-07-24 19:00:00,0.063,2.1648,-2.1018,7
4916,20,2020-07-24 20:00:00,0.024,2.7258,-2.7018,7
4917,21,2020-07-24 21:00:00,0.015,1.479,-1.4640000000000002,7
4918,22,2020-07-24 22:00:00,0.021,1.506,-1.485,7
4919,23,2020-07-24 23:00:00,0.0,1.2498749999999998,-1.2498749999999998,7
4920,0,2020-07-25 00:00:00,0.0,1.6905000000000001,-1.6905000000000001,7
4921,1,2020-07-25 01:00:00,0.0,0.36596339999999994,-0.36596339999999994,7
4922,2,2020-07-25 02:00:00,0.0,0.12398759999999999,-0.12398759999999999,7
4923,3,2020-07-25 03:00:00,0.0,0.177,-0.177,7
4924,4,2020-07-25 04:00:00,0.006,0.534,-0.528,7
4925,5,2020-07-25 05:00:00,0.21299999999999997,0.34500000000000003,-0.13200000000000006,7
4926,6,2020-07-25 06:00:00,2.3280000000000003,14.484000000000002,-12.156000000000002,7
4927,7,2020-07-25 07:00:00,1.287,0.45899999999999996,0.828,7
4928,8,2020-07-25 08:00:00,3.114,1.1219999999999999,1.992,7
4929,9,2020-07-25 09:00:00,2.883,1.0739999999999998,1.8090000000000002,7
4930,10,2020-07-25 10:00:00,3.897,0.867,3.03,7
4931,11,2020-07-25 11:00:00,3.231,1.1280000000000001,2.1029999999999998,7
4932,12,2020-07-25 12:00:00,4.602,0.252,4.3500000000000005,7
4933,13,2020-07-25 13:00:00,2.205,0.33,1.875,7
4934,14,2020-07-25 14:00:00,2.46,0.168,2.292,7
4935,15,2020-07-25 15:00:00,2.652,0.399,2.253,7
4936,16,2020-07-25 16:00:00,2.133,0.366,1.767,7
4937,17,2020-07-25 17:00:00,1.032,5.118,-4.086,7
4938,18,2020-07-25 18:00:00,0.567,1.6368,-1.0698,7
4939,19,2020-07-25 19:00:00,0.198,2.1714,-1.9734000000000003,7
4940,20,2020-07-25 20:00:00,0.026999999999999996,2.277,-2.25,7
4941,21,2020-07-25 21:00:00,0.012,1.983,-1.971,7
4942,22,2020-07-25 22:00:00,0.003,1.542,-1.5390000000000001,7
4943,23,2020-07-25 23:00:00,0.0,1.7625000000000002,-1.7625000000000002,7
4944,0,2020-07-26 00:00:00,0.0,0.5519448,-0.5519448,7
4945,1,2020-07-26 01:00:00,0.0,0.2159784,-0.2159784,7
4946,2,2020-07-26 02:00:00,0.0,0.1919808,-0.1919808,7
4947,3,2020-07-26 03:00:00,0.0,0.18,-0.18,7
4948,4,2020-07-26 04:00:00,0.009000000000000001,0.243,-0.23399999999999999,7
4949,5,2020-07-26 05:00:00,0.585,0.5760000000000001,0.008999999999999897,7
4950,6,2020-07-26 06:00:00,1.506,14.763000000000002,-13.257000000000001,7
4951,7,2020-07-26 07:00:00,1.329,7.038,-5.7090000000000005,7
4952,8,2020-07-26 08:00:00,2.184,1.347,0.8370000000000002,7
4953,9,2020-07-26 09:00:00,3.189,1.197,1.992,7
4954,10,2020-07-26 10:00:00,3.0809999999999995,0.243,2.8379999999999996,7
4955,11,2020-07-26 11:00:00,2.907,0.573,2.334,7
4956,12,2020-07-26 12:00:00,2.178,0.78,1.398,7
4957,13,2020-07-26 13:00:00,1.761,0.399,1.3619999999999999,7
4958,14,2020-07-26 14:00:00,1.53,0.9299999999999999,0.6000000000000001,7
4959,15,2020-07-26 15:00:00,4.122,0.9750000000000001,3.147,7
4960,16,2020-07-26 16:00:00,1.368,0.75,0.6180000000000001,7
4961,17,2020-07-26 17:00:00,0.8190000000000001,0.798,0.02100000000000002,7
4962,18,2020-07-26 18:00:00,0.366,2.9238,-2.5578,7
4963,19,2020-07-26 19:00:00,0.129,1.8546000000000002,-1.7256000000000002,7
4964,20,2020-07-26 20:00:00,0.012,2.046,-2.034,7
4965,21,2020-07-26 21:00:00,0.021,1.383,-1.362,7
4966,22,2020-07-26 22:00:00,0.018000000000000002,2.085,-2.067,7
4967,23,2020-07-26 23:00:00,0.0,0.9639036,-0.9639036,7
4968,0,2020-07-27 00:00:00,0.0,1.1138886000000001,-1.1138886000000001,7
4969,1,2020-07-27 01:00:00,0.0,1.0718928,-1.0718928,7
4970,2,2020-07-27 02:00:00,0.0,0.1919808,-0.1919808,7
4971,3,2020-07-27 03:00:00,0.0,0.165,-0.165,7
4972,4,2020-07-27 04:00:00,0.0,0.267,-0.267,7
4973,5,2020-07-27 05:00:00,0.024,0.22799999999999998,-0.204,7
4974,6,2020-07-27 06:00:00,0.8699999999999999,0.579,0.2909999999999999,7
4975,7,2020-07-27 07:00:00,1.416,2.781,-1.3650000000000002,7
4976,8,2020-07-27 08:00:00,4.1370000000000005,0.183,3.9540000000000006,7
4977,9,2020-07-27 09:00:00,3.882,0.42000000000000004,3.462,7
4978,10,2020-07-27 10:00:00,3.0300000000000002,0.48,2.5500000000000003,7
4979,11,2020-07-27 11:00:00,3.069,0.22499999999999998,2.844,7
4980,12,2020-07-27 12:00:00,3.465,8.504999999999999,-5.039999999999999,7
4981,13,2020-07-27 13:00:00,4.005,0.42000000000000004,3.585,7
4982,14,2020-07-27 14:00:00,1.911,0.33,1.581,7
4983,15,2020-07-27 15:00:00,5.946,0.312,5.6339999999999995,7
4984,16,2020-07-27 16:00:00,1.275,5.4,-4.125,7
4985,17,2020-07-27 17:00:00,1.362,0.552,0.81,7
4986,18,2020-07-27 18:00:00,0.612,2.0196,-1.4076,7
4987,19,2020-07-27 19:00:00,0.14700000000000002,9.405000000000001,-9.258000000000001,7
4988,20,2020-07-27 20:00:00,0.033,1.3266,-1.2936,7
4989,21,2020-07-27 21:00:00,0.003,1.047,-1.044,7
4990,22,2020-07-27 22:00:00,0.006,1.59,-1.584,7
4991,23,2020-07-27 23:00:00,0.0,1.3185,-1.3185,7
4992,0,2020-07-28 00:00:00,0.0,0.5719427999999999,-0.5719427999999999,7
4993,1,2020-07-28 01:00:00,0.0,0.37796219999999997,-0.37796219999999997,7
4994,2,2020-07-28 02:00:00,0.0,0.1079892,-0.1079892,7
4995,3,2020-07-28 03:00:00,0.0,0.309,-0.309,7
4996,4,2020-07-28 04:00:00,0.0,0.46499999999999997,-0.46499999999999997,7
4997,5,2020-07-28 05:00:00,0.28500000000000003,0.192,0.09300000000000003,7
4998,6,2020-07-28 06:00:00,0.43799999999999994,0.534,-0.09600000000000009,7
4999,7,2020-07-28 07:00:00,1.932,0.78,1.152,7
5000,8,2020-07-28 08:00:00,5.085,0.372,4.713,7
5001,9,2020-07-28 09:00:00,2.331,0.513,1.818,7
5002,10,2020-07-28 10:00:00,8.445,3.918,4.527,7
5003,11,2020-07-28 11:00:00,4.526999999999999,0.126,4.400999999999999,7
5004,12,2020-07-28 12:00:00,3.8609999999999998,0.44999999999999996,3.4109999999999996,7
5005,13,2020-07-28 13:00:00,2.355,0.279,2.076,7
5006,14,2020-07-28 14:00:00,2.628,0.5609999999999999,2.067,7
5007,15,2020-07-28 15:00:00,1.869,0.255,1.6139999999999999,7
5008,16,2020-07-28 16:00:00,2.013,0.29100000000000004,1.722,7
5009,17,2020-07-28 17:00:00,0.46199999999999997,3.738,-3.276,7
5010,18,2020-07-28 18:00:00,0.20400000000000001,1.7160000000000002,-1.5120000000000002,7
5011,19,2020-07-28 19:00:00,0.11099999999999999,2.0658000000000003,-1.9548000000000003,7
5012,20,2020-07-28 20:00:00,0.006,3.1877999999999997,-3.1818,7
5013,21,2020-07-28 21:00:00,0.0,1.6620000000000001,-1.6620000000000001,7
5014,22,2020-07-28 22:00:00,0.009000000000000001,1.2329999999999999,-1.224,7
5015,23,2020-07-28 23:00:00,0.0,0.9619038,-0.9619038,7
5016,0,2020-07-29 00:00:00,0.0,1.1598839999999997,-1.1598839999999997,7
5017,1,2020-07-29 01:00:00,0.0,0.2020798,-0.2020798,7
5018,2,2020-07-29 02:00:00,0.0,0.2899709999999999,-0.2899709999999999,7
5019,3,2020-07-29 03:00:00,0.0,0.14400000000000002,-0.14400000000000002,7
5020,4,2020-07-29 04:00:00,0.0,0.29400000000000004,-0.29400000000000004,7
5021,5,2020-07-29 05:00:00,0.29400000000000004,0.492,-0.19799999999999995,7
5022,6,2020-07-29 06:00:00,1.329,0.27,1.059,7
5023,7,2020-07-29 07:00:00,3.681,0.23099999999999998,3.45,7
5024,8,2020-07-29 08:00:00,5.316,0.8190000000000001,4.497,7
5025,9,2020-07-29 09:00:00,7.577999999999999,0.30300000000000005,7.2749999999999995,7
5026,10,2020-07-29 10:00:00,3.8369999999999997,18.087,-14.25,7
5027,11,2020-07-29 11:00:00,2.307,0.14400000000000002,2.163,7
5028,12,2020-07-29 12:00:00,5.187,0.261,4.926,7
5029,13,2020-07-29 13:00:00,5.328,0.366,4.962000000000001,7
5030,14,2020-07-29 14:00:00,2.568,0.498,2.0700000000000003,7
5031,15,2020-07-29 15:00:00,1.4849999999999999,8.084999999999999,-6.6,7
5032,16,2020-07-29 16:00:00,0.9570000000000001,0.933,0.02400000000000002,7
5033,17,2020-07-29 17:00:00,0.783,0.513,0.27,7
5034,18,2020-07-29 18:00:00,0.354,2.0658000000000003,-1.7118000000000002,7
5035,19,2020-07-29 19:00:00,0.096,21.0078,-20.9118,7
5036,20,2020-07-29 20:00:00,0.015,5.207400000000001,-5.192400000000001,7
5037,21,2020-07-29 21:00:00,0.012,1.134,-1.1219999999999999,7
5038,22,2020-07-29 22:00:00,0.03,1.371,-1.341,7
5039,23,2020-07-29 23:00:00,0.0,1.1178881999999999,-1.1178881999999999,7
5040,0,2020-07-30 00:00:00,0.0,0.6359364,-0.6359364,7
5041,1,2020-07-30 01:00:00,0.0,0.3739625999999999,-0.3739625999999999,7
5042,2,2020-07-30 02:00:00,0.0,0.19598040000000003,-0.19598040000000003,7
5043,3,2020-07-30 03:00:00,0.0,0.267,-0.267,7
5044,4,2020-07-30 04:00:00,0.021,0.579,-0.5579999999999999,7
5045,5,2020-07-30 05:00:00,0.43199999999999994,0.327,0.10499999999999993,7
5046,6,2020-07-30 06:00:00,0.405,0.327,0.07800000000000001,7
5047,7,2020-07-30 07:00:00,1.4849999999999999,0.474,1.011,7
5048,8,2020-07-30 08:00:00,4.782,0.48,4.302,7
5049,9,2020-07-30 09:00:00,2.805,0.34500000000000003,2.46,7
5050,10,2020-07-30 10:00:00,5.532,0.681,4.851,7
5051,11,2020-07-30 11:00:00,2.517,15.216000000000001,-12.699000000000002,7
5052,12,2020-07-30 12:00:00,3.1529999999999996,0.273,2.8799999999999994,7
5053,13,2020-07-30 13:00:00,4.791,0.066,4.7250000000000005,7
5054,14,2020-07-30 14:00:00,1.767,0.579,1.188,7
5055,15,2020-07-30 15:00:00,5.5200000000000005,0.279,5.2410000000000005,7
5056,16,2020-07-30 16:00:00,3.1049999999999995,0.11699999999999999,2.9879999999999995,7
5057,17,2020-07-30 17:00:00,1.1880000000000002,0.618,0.5700000000000002,7
5058,18,2020-07-30 18:00:00,1.068,21.4764,-20.4084,7
5059,19,2020-07-30 19:00:00,0.246,1.9404,-1.6944,7
5060,20,2020-07-30 20:00:00,0.045,5.0886000000000005,-5.0436000000000005,7
5061,21,2020-07-30 21:00:00,0.015,2.226,-2.211,7
5062,22,2020-07-30 22:00:00,0.0,0.972,-0.972,7
5063,23,2020-07-30 23:00:00,0.0,0.9019098,-0.9019098,7
5064,0,2020-07-31 00:00:00,0.0,0.2659734,-0.2659734,7
5065,1,2020-07-31 01:00:00,0.0,0.47595239999999994,-0.47595239999999994,7
5066,2,2020-07-31 02:00:00,0.0,0.3339666,-0.3339666,7
5067,3,2020-07-31 03:00:00,0.0,0.396,-0.396,7
5068,4,2020-07-31 04:00:00,0.003,0.513,-0.51,7
5069,5,2020-07-31 05:00:00,0.30300000000000005,0.8130000000000001,-0.51,7
5070,6,2020-07-31 06:00:00,1.134,24.119999999999997,-22.985999999999997,7
5071,7,2020-07-31 07:00:00,3.6690000000000005,0.879,2.7900000000000005,7
5072,8,2020-07-31 08:00:00,5.997,0.669,5.327999999999999,7
5073,9,2020-07-31 09:00:00,7.3229999999999995,0.633,6.6899999999999995,7
5074,10,2020-07-31 10:00:00,8.76,0.46799999999999997,8.292,7
5075,11,2020-07-31 11:00:00,2.517,0.861,1.656,7
5076,12,2020-07-31 12:00:00,2.4090000000000003,0.528,1.8810000000000002,7
5077,13,2020-07-31 13:00:00,1.59,0.711,0.8790000000000001,7
5078,14,2020-07-31 14:00:00,1.8479999999999999,0.786,1.0619999999999998,7
5079,15,2020-07-31 15:00:00,1.7519999999999998,0.729,1.0229999999999997,7
5080,16,2020-07-31 16:00:00,0.28200000000000003,0.639,-0.357,7
5081,17,2020-07-31 17:00:00,0.8310000000000001,1.107,-0.2759999999999999,7
5082,18,2020-07-31 18:00:00,1.32,2.475,-1.155,7
5083,19,2020-07-31 19:00:00,0.267,3.9204000000000003,-3.6534000000000004,7
5084,20,2020-07-31 20:00:00,0.036000000000000004,3.9534000000000002,-3.9174,7
5085,21,2020-07-31 21:00:00,0.006,1.9740000000000002,-1.9680000000000002,7
5086,22,2020-07-31 22:00:00,0.0,1.6710000000000003,-1.6710000000000003,7
5087,23,2020-07-31 23:00:00,0.0,0.8319168,-0.8319168,7
5088,0,2020-08-01 00:00:00,0.0,0.5279472,-0.5279472,8
5089,1,2020-08-01 01:00:00,0.0,0.32796719999999996,-0.32796719999999996,8
5090,2,2020-08-01 02:00:00,0.0,0.2879711999999999,-0.2879711999999999,8
5091,3,2020-08-01 03:00:00,0.0,0.8430000000000001,-0.8430000000000001,8
5092,4,2020-08-01 04:00:00,0.0,0.705,-0.705,8
5093,5,2020-08-01 05:00:00,0.27,0.486,-0.21599999999999997,8
5094,6,2020-08-01 06:00:00,1.7069999999999999,14.373000000000001,-12.666,8
5095,7,2020-08-01 07:00:00,3.1289999999999996,0.483,2.6459999999999995,8
5096,8,2020-08-01 08:00:00,4.692,0.23099999999999998,4.461,8
5097,9,2020-08-01 09:00:00,6.813,24.183,-17.37,8
5098,10,2020-08-01 10:00:00,8.774999999999999,0.43799999999999994,8.336999999999998,8
5099,11,2020-08-01 11:00:00,8.826,0.042,8.784,8
5100,12,2020-08-01 12:00:00,9.437999999999999,0.099,9.338999999999999,8
5101,13,2020-08-01 13:00:00,8.106,0.5760000000000001,7.529999999999999,8
5102,14,2020-08-01 14:00:00,1.71,0.5700000000000001,1.14,8
5103,15,2020-08-01 15:00:00,1.512,0.44399999999999995,1.068,8
5104,16,2020-08-01 16:00:00,0.315,0.678,-0.36300000000000004,8
5105,17,2020-08-01 17:00:00,1.131,0.24,0.891,8
5106,18,2020-08-01 18:00:00,0.552,15.2658,-14.7138,8
5107,19,2020-08-01 19:00:00,0.23099999999999998,2.6994,-2.4684,8
5108,20,2020-08-01 20:00:00,0.015,2.6532,-2.6382,8
5109,21,2020-08-01 21:00:00,0.015,0.9390000000000001,-0.924,8
5110,22,2020-08-01 22:00:00,0.0,1.536,-1.536,8
5111,23,2020-08-01 23:00:00,0.0,1.0898910000000002,-1.0898910000000002,8
5112,0,2020-08-02 00:00:00,0.0,0.5519448,-0.5519448,8
5113,1,2020-08-02 01:00:00,0.0,0.2079792,-0.2079792,8
5114,2,2020-08-02 02:00:00,0.0,0.1219878,-0.1219878,8
5115,3,2020-08-02 03:00:00,0.0,0.42899999999999994,-0.42899999999999994,8
5116,4,2020-08-02 04:00:00,0.003,0.30000000000000004,-0.29700000000000004,8
5117,5,2020-08-02 05:00:00,0.14700000000000002,0.21299999999999997,-0.06599999999999995,8
5118,6,2020-08-02 06:00:00,0.8430000000000001,14.687999999999999,-13.844999999999999,8
5119,7,2020-08-02 07:00:00,1.6680000000000001,0.5369999999999999,1.1310000000000002,8
5120,8,2020-08-02 08:00:00,2.463,0.726,1.737,8
5121,9,2020-08-02 09:00:00,2.739,1.44,1.299,8
5122,10,2020-08-02 10:00:00,2.031,8.991,-6.959999999999999,8
5123,11,2020-08-02 11:00:00,3.2249999999999996,1.353,1.8719999999999997,8
5124,12,2020-08-02 12:00:00,2.55,0.099,2.4509999999999996,8
5125,13,2020-08-02 13:00:00,2.7960000000000003,0.126,2.6700000000000004,8
5126,14,2020-08-02 14:00:00,1.26,0.552,0.708,8
5127,15,2020-08-02 15:00:00,0.45899999999999996,0.579,-0.12,8
5128,16,2020-08-02 16:00:00,0.46799999999999997,0.474,-0.006000000000000005,8
5129,17,2020-08-02 17:00:00,0.489,7.923,-7.434,8
5130,18,2020-08-02 18:00:00,0.393,6.798,-6.405,8
5131,19,2020-08-02 19:00:00,0.14400000000000002,1.9404,-1.7963999999999998,8
5132,20,2020-08-02 20:00:00,0.03,3.3528000000000002,-3.3228000000000004,8
5133,21,2020-08-02 21:00:00,0.015,1.1400000000000001,-1.1250000000000002,8
5134,22,2020-08-02 22:00:00,0.012,2.556,-2.544,8
5135,23,2020-08-02 23:00:00,0.0,0.9119088000000001,-0.9119088000000001,8
5136,0,2020-08-03 00:00:00,0.0,0.1319868,-0.1319868,8
5137,1,2020-08-03 01:00:00,0.0,0.3739625999999999,-0.3739625999999999,8
5138,2,2020-08-03 02:00:00,0.0,0.1059894,-0.1059894,8
5139,3,2020-08-03 03:00:00,0.0,0.171,-0.171,8
5140,4,2020-08-03 04:00:00,0.0,0.534,-0.534,8
5141,5,2020-08-03 05:00:00,0.237,0.23399999999999999,0.0030000000000000027,8
5142,6,2020-08-03 06:00:00,1.452,14.715,-13.263,8
5143,7,2020-08-03 07:00:00,3.654,0.5760000000000001,3.078,8
5144,8,2020-08-03 08:00:00,1.0619999999999998,0.723,0.33899999999999986,8
5145,9,2020-08-03 09:00:00,8.859,0.0,8.859,8
5146,10,2020-08-03 10:00:00,2.628,0.5609999999999999,2.067,8
5147,11,2020-08-03 11:00:00,4.047,24.339,-20.291999999999998,8
5148,12,2020-08-03 12:00:00,2.574,0.11099999999999999,2.463,8
5149,13,2020-08-03 13:00:00,1.257,0.44999999999999996,0.8069999999999999,8
5150,14,2020-08-03 14:00:00,0.627,0.54,0.08699999999999997,8
5151,15,2020-08-03 15:00:00,1.041,0.34500000000000003,0.696,8
5152,16,2020-08-03 16:00:00,1.1520000000000001,0.14400000000000002,1.008,8
5153,17,2020-08-03 17:00:00,0.849,0.5369999999999999,0.31200000000000006,8
5154,18,2020-08-03 18:00:00,0.393,9.5304,-9.1374,8
5155,19,2020-08-03 19:00:00,0.126,6.8574,-6.7314,8
5156,20,2020-08-03 20:00:00,0.036000000000000004,4.5804,-4.5444,8
5157,21,2020-08-03 21:00:00,0.006,1.0230000000000001,-1.0170000000000001,8
5158,22,2020-08-03 22:00:00,0.021,0.948,-0.9269999999999999,8
5159,23,2020-08-03 23:00:00,0.0,0.9855,-0.9855,8
5160,0,2020-08-04 00:00:00,0.0,0.4879512,-0.4879512,8
5161,1,2020-08-04 01:00:00,0.0,0.129987,-0.129987,8
5162,2,2020-08-04 02:00:00,0.0,0.11798819999999999,-0.11798819999999999,8
5163,3,2020-08-04 03:00:00,0.0,0.528,-0.528,8
5164,4,2020-08-04 04:00:00,0.012,0.33,-0.318,8
5165,5,2020-08-04 05:00:00,0.21899999999999997,0.21899999999999997,0.0,8
5166,6,2020-08-04 06:00:00,0.558,27.558,-27.0,8
5167,7,2020-08-04 07:00:00,0.954,0.795,0.15899999999999992,8
5168,8,2020-08-04 08:00:00,5.589,0.021,5.5680000000000005,8
5169,9,2020-08-04 09:00:00,6.813,0.0,6.813,8
5170,10,2020-08-04 10:00:00,2.892,0.63,2.262,8
5171,11,2020-08-04 11:00:00,7.154999999999999,0.0,7.154999999999999,8
5172,12,2020-08-04 12:00:00,2.289,0.23099999999999998,2.0580000000000003,8
5173,13,2020-08-04 13:00:00,1.7249999999999999,3.375,-1.6500000000000001,8
5174,14,2020-08-04 14:00:00,2.265,0.396,1.8690000000000002,8
5175,15,2020-08-04 15:00:00,2.688,0.51,2.178,8
5176,16,2020-08-04 16:00:00,0.984,0.312,0.6719999999999999,8
5177,17,2020-08-04 17:00:00,1.104,0.5249999999999999,0.5790000000000002,8
5178,18,2020-08-04 18:00:00,0.39,0.4488000000000001,-0.058800000000000074,8
5179,19,2020-08-04 19:00:00,0.264,0.7392000000000001,-0.47520000000000007,8
5180,20,2020-08-04 20:00:00,0.033,2.6400000000000006,-2.6070000000000007,8
5181,21,2020-08-04 21:00:00,0.012,0.9059999999999999,-0.8939999999999999,8
5182,22,2020-08-04 22:00:00,0.0,2.0010000000000003,-2.0010000000000003,8
5183,23,2020-08-04 23:00:00,0.0,1.4535,-1.4535,8
5184,0,2020-08-05 00:00:00,0.0,0.5479452,-0.5479452,8
5185,1,2020-08-05 01:00:00,0.0,0.9199080000000001,-0.9199080000000001,8
5186,2,2020-08-05 02:00:00,0.0,0.139986,-0.139986,8
5187,3,2020-08-05 03:00:00,0.0,0.5549999999999999,-0.5549999999999999,8
5188,4,2020-08-05 04:00:00,0.012,0.573,-0.5609999999999999,8
5189,5,2020-08-05 05:00:00,0.003,0.177,-0.174,8
5190,6,2020-08-05 06:00:00,0.258,0.306,-0.04799999999999999,8
5191,7,2020-08-05 07:00:00,1.983,7.557,-5.574,8
5192,8,2020-08-05 08:00:00,1.9260000000000002,0.933,0.9930000000000001,8
5193,9,2020-08-05 09:00:00,6.8790000000000004,1.5390000000000001,5.34,8
5194,10,2020-08-05 10:00:00,5.826,0.42000000000000004,5.406,8
5195,11,2020-08-05 11:00:00,2.886,0.5820000000000001,2.3040000000000003,8
5196,12,2020-08-05 12:00:00,5.8919999999999995,0.783,5.108999999999999,8
5197,13,2020-08-05 13:00:00,2.205,0.46499999999999997,1.7400000000000002,8
5198,14,2020-08-05 14:00:00,0.44699999999999995,0.237,0.20999999999999996,8
5199,15,2020-08-05 15:00:00,4.65,0.12,4.53,8
5200,16,2020-08-05 16:00:00,2.4240000000000004,0.255,2.1690000000000005,8
5201,17,2020-08-05 17:00:00,0.513,0.159,0.354,8
5202,18,2020-08-05 18:00:00,0.252,1.2936000000000003,-1.0416000000000003,8
5203,19,2020-08-05 19:00:00,0.15000000000000002,7.524,-7.374,8
5204,20,2020-08-05 20:00:00,0.033,2.7786,-2.7456,8
5205,21,2020-08-05 21:00:00,0.024,1.2000000000000002,-1.1760000000000002,8
5206,22,2020-08-05 22:00:00,0.003,1.536,-1.5330000000000001,8
5207,23,2020-08-05 23:00:00,0.0,0.8519148,-0.8519148,8
5208,0,2020-08-06 00:00:00,0.0,1.407,-1.407,8
5209,1,2020-08-06 01:00:00,0.0,0.1939806,-0.1939806,8
5210,2,2020-08-06 02:00:00,0.0,0.12398759999999999,-0.12398759999999999,8
5211,3,2020-08-06 03:00:00,0.0,0.522,-0.522,8
5212,4,2020-08-06 04:00:00,0.012,0.18,-0.16799999999999998,8
5213,5,2020-08-06 05:00:00,0.192,0.243,-0.05099999999999999,8
5214,6,2020-08-06 06:00:00,1.377,0.189,1.188,8
5215,7,2020-08-06 07:00:00,3.441,4.851,-1.4100000000000001,8
